,custnumber,allorder,allmount,sper,fiveorder,sixorder,sevenorder,slope,order_qu,order_log,mount_log,order_minmax,order_cluster
4098,20237364,17,702.68,0.8823529411764706,3,6,8,2.4999999999999996,15,2.8903717578961645,6.5563237073663965,0.38356186312618307,0
4099,20236079,17,522.12,0.7058823529411765,3,7,7,1.9999999999999998,15,2.8903717578961645,6.259810883253021,0.38356186312618307,0
4100,20236144,17,851.72,0.8823529411764706,2,7,8,3.0000000000000004,15,2.8903717578961645,6.7484312403808815,0.38356186312618307,0
4101,20235174,17,408.8,0.8823529411764706,2,4,11,4.5,15,2.8903717578961645,6.0156692358048,0.38356186312618307,0
4102,20235098,17,845.53,0.6470588235294118,7,5,5,-1.0000000000000016,15,2.8903717578961645,6.7411456409924595,0.38356186312618307,0
4103,20231755,17,333.16,0.4117647058823529,7,4,6,-0.5000000000000008,15,2.8903717578961645,5.81161992018892,0.38356186312618307,0
4104,20240645,17,1066.71,0.8235294117647058,5,7,5,-1.0253733951852292e-15,15,2.8903717578961645,6.973271447067155,0.38356186312618307,0
4105,20231903,17,354.61,0.9411764705882353,3,7,7,1.9999999999999998,15,2.8903717578961645,5.873834624729162,0.38356186312618307,0
4106,20240539,17,713.34,0.8235294117647058,5,5,7,0.9999999999999993,15,2.8903717578961645,6.57135903947307,0.38356186312618307,0
4107,20234578,17,628.31,0.7058823529411765,3,6,8,2.4999999999999996,15,2.8903717578961645,6.4446239810788075,0.38356186312618307,0
4108,20237686,17,1205.5,0.8235294117647058,2,7,8,3.0000000000000004,15,2.8903717578961645,7.095478885065086,0.38356186312618307,0
4109,20236367,17,1106.88,0.8823529411764706,6,3,8,0.9999999999999986,15,2.8903717578961645,7.010203558192911,0.38356186312618307,0
4110,20237190,17,517.05,0.7647058823529411,3,6,8,2.4999999999999996,15,2.8903717578961645,6.250071762697761,0.38356186312618307,0
4111,20236766,17,893.19,0.8235294117647058,2,4,11,4.5,15,2.8903717578961645,6.795918280556852,0.38356186312618307,0
4112,20231171,17,720.95,0.7058823529411765,2,10,5,1.5,15,2.8903717578961645,6.581955884417228,0.38356186312618307,0
4113,20233312,17,772.08,0.9411764705882353,5,7,5,-1.0253733951852292e-15,15,2.8903717578961645,6.650382536117267,0.38356186312618307,0
4114,20234493,17,753.56,0.6470588235294118,4,7,6,0.9999999999999993,15,2.8903717578961645,6.626134797908952,0.38356186312618307,0
4115,20236888,17,720.06,0.5294117647058824,7,5,5,-1.0000000000000016,15,2.8903717578961645,6.580722351575664,0.38356186312618307,0
4116,20237101,17,946.4,0.7647058823529411,4,6,7,1.4999999999999998,15,2.8903717578961645,6.8537213904896515,0.38356186312618307,0
4117,20236139,17,1000.29,0.7647058823529411,6,2,9,1.499999999999999,15,2.8903717578961645,6.909044447647008,0.38356186312618307,0
4118,20230258,17,663.39,0.7647058823529411,4,5,8,1.9999999999999998,15,2.8903717578961645,6.498869326451878,0.38356186312618307,0
4119,20235954,17,504.57,0.5294117647058824,9,6,2,-3.5000000000000036,15,2.8903717578961645,6.225686505629192,0.38356186312618307,0
4120,20234926,17,776.74,0.7058823529411765,3,8,6,1.4999999999999998,15,2.8903717578961645,6.65639227809303,0.38356186312618307,0
4121,20237774,17,761.76,0.7058823529411765,6,3,8,0.9999999999999986,15,2.8903717578961645,6.636943433966426,0.38356186312618307,0
4122,20231088,17,696.41,0.8235294117647058,5,7,5,-1.0253733951852292e-15,15,2.8903717578961645,6.547373473112078,0.38356186312618307,0
4123,20236764,17,565.92,0.7647058823529411,8,6,3,-2.5000000000000013,15,2.8903717578961645,6.340218200298705,0.38356186312618307,0
4124,20231669,17,947.69,0.7647058823529411,5,9,3,-0.9999999999999998,15,2.8903717578961645,6.855082085603318,0.38356186312618307,0
4125,20230178,17,910.8,0.7058823529411765,6,8,3,-1.5000000000000016,15,2.8903717578961645,6.815420667779341,0.38356186312618307,0
4126,20232556,17,760.29,0.5294117647058824,4,5,8,1.9999999999999998,15,2.8903717578961645,6.635014362799652,0.38356186312618307,0
4127,20230206,17,692.56,0.6470588235294118,6,5,6,-1.262749062674099e-15,15,2.8903717578961645,6.5418377536764725,0.38356186312618307,0
4128,20237836,17,891.22,0.7647058823529411,4,6,7,1.4999999999999998,15,2.8903717578961645,6.793712738941461,0.38356186312618307,0
4129,20233004,17,875.64,0.9411764705882353,9,3,5,-2.0000000000000018,15,2.8903717578961645,6.7760964177901055,0.38356186312618307,0
4130,20237613,17,689.47,0.8235294117647058,7,0,10,1.499999999999999,15,2.8903717578961645,6.537372525127811,0.38356186312618307,0
4131,20236352,17,389.67,0.5882352941176471,4,7,6,0.9999999999999993,15,2.8903717578961645,5.967863213855655,0.38356186312618307,0
4132,20233874,17,365.28,0.5882352941176471,5,6,6,0.49999999999999906,15,2.8903717578961645,5.9033980682395315,0.38356186312618307,0
4133,20234907,17,619.24,0.6470588235294118,6,8,3,-1.5000000000000016,15,2.8903717578961645,6.430106499910703,0.38356186312618307,0
4134,20230613,17,470.65,0.9411764705882353,5,6,6,0.49999999999999906,15,2.8903717578961645,6.156237185095862,0.38356186312618307,0
4135,20232718,17,408.63,0.8235294117647058,4,9,4,-1.0253733951852292e-15,15,2.8903717578961645,6.01525431323072,0.38356186312618307,0
4136,20235126,17,526.42,0.8823529411764706,7,4,6,-0.5000000000000008,15,2.8903717578961645,6.2679971950810955,0.38356186312618307,0
4137,20237652,17,686.66,0.5882352941176471,3,7,7,1.9999999999999998,15,2.8903717578961645,6.533294529736663,0.38356186312618307,0
4138,20230438,17,714.67,0.7647058823529411,7,6,4,-1.5000000000000004,15,2.8903717578961645,6.573219166861678,0.38356186312618307,0
4139,20236188,17,558.9,1.0,4,7,6,0.9999999999999993,15,2.8903717578961645,6.327758196354847,0.38356186312618307,0
4140,20236458,17,838.87,0.8235294117647058,5,4,8,1.499999999999999,15,2.8903717578961645,6.733247117955738,0.38356186312618307,0
4141,20237516,17,858.34,0.8235294117647058,7,4,6,-0.5000000000000008,15,2.8903717578961645,6.756164652752831,0.38356186312618307,0
4142,20235588,17,685.89,0.8823529411764706,9,6,2,-3.5000000000000036,15,2.8903717578961645,6.532174162954016,0.38356186312618307,0
4143,20235397,17,447.15,0.5882352941176471,4,8,5,0.49999999999999906,15,2.8903717578961645,6.105127997803371,0.38356186312618307,0
4144,20237465,17,465.63,1.0,3,11,3,-3.1324639271861926e-16,15,2.8903717578961645,6.145536652419772,0.38356186312618307,0
4145,20230828,17,838.78,0.8235294117647058,7,5,5,-1.0000000000000016,15,2.8903717578961645,6.7331399527724125,0.38356186312618307,0
4146,20230779,17,926.63,0.8235294117647058,7,1,9,0.9999999999999994,15,2.8903717578961645,6.832632946384921,0.38356186312618307,0
4147,20236152,17,470.86,0.7647058823529411,4,11,2,-1.0000000000000007,15,2.8903717578961645,6.156682331418567,0.38356186312618307,0
4148,20235995,17,839.95,0.5294117647058824,8,4,5,-1.5000000000000022,15,2.8903717578961645,6.7345322051734415,0.38356186312618307,0
4149,20235940,17,663.11,0.7058823529411765,8,3,6,-1.000000000000001,15,2.8903717578961645,6.498447798406494,0.38356186312618307,0
4150,20235704,17,717.05,0.9411764705882353,6,4,7,0.4999999999999991,15,2.8903717578961645,6.576539204506628,0.38356186312618307,0
4151,20237756,17,999.72,0.7647058823529411,5,9,3,-0.9999999999999998,15,2.8903717578961645,6.9084750199064855,0.38356186312618307,0
4152,20236477,17,856.6,0.8823529411764706,4,8,5,0.49999999999999906,15,2.8903717578961645,6.754137790316538,0.38356186312618307,0
4153,20234619,17,600.18,0.7058823529411765,3,7,7,1.9999999999999998,15,2.8903717578961645,6.398894390525733,0.38356186312618307,0
4154,20230778,17,686.9,0.9411764705882353,3,5,9,2.9999999999999996,15,2.8903717578961645,6.533643478531968,0.38356186312618307,0
4155,20237389,17,830.77,0.47058823529411764,8,4,5,-1.5000000000000022,15,2.8903717578961645,6.723555960296298,0.38356186312618307,0
4156,20237723,17,546.14,0.8235294117647058,8,3,6,-1.000000000000001,15,2.8903717578961645,6.304704711173629,0.38356186312618307,0
4157,20236571,17,786.21,0.8823529411764706,3,9,5,0.9999999999999999,15,2.8903717578961645,6.66849504890939,0.38356186312618307,0
4158,20236461,17,682.74,0.7058823529411765,7,4,6,-0.5000000000000008,15,2.8903717578961645,6.527577728400722,0.38356186312618307,0
4159,20236636,17,844.85,0.7647058823529411,7,4,6,-0.5000000000000008,15,2.8903717578961645,6.740342038921301,0.38356186312618307,0
4160,20237759,17,729.79,0.5294117647058824,9,4,4,-2.5,15,2.8903717578961645,6.594126140775857,0.38356186312618307,0
4161,20234199,17,697.8,0.8235294117647058,5,10,2,-1.5000000000000004,15,2.8903717578961645,6.549364578259901,0.38356186312618307,0
4162,20237713,17,512.22,0.8235294117647058,3,7,7,1.9999999999999998,15,2.8903717578961645,6.240704603143466,0.38356186312618307,0
4163,20234678,17,468.78,0.8235294117647058,5,5,7,0.9999999999999993,15,2.8903717578961645,6.15226450001169,0.38356186312618307,0
4164,20235967,17,384.9,0.9411764705882353,1,6,10,4.5,15,2.8903717578961645,5.955578268543573,0.38356186312618307,0
4165,20237293,17,685.59,0.7647058823529411,5,4,8,1.499999999999999,15,2.8903717578961645,6.5317373163967005,0.38356186312618307,0
4166,20235247,17,592.38,0.5882352941176471,4,6,7,1.4999999999999998,15,2.8903717578961645,6.385835003210532,0.38356186312618307,0
4167,20234876,17,668.08,0.7058823529411765,5,7,5,-1.0253733951852292e-15,15,2.8903717578961645,6.505903634443808,0.38356186312618307,0
4168,20236902,17,924.9,0.9411764705882353,7,4,6,-0.5000000000000008,15,2.8903717578961645,6.830766237454001,0.38356186312618307,0
4169,20240526,17,291.27,0.8823529411764706,1,10,6,2.4999999999999996,15,2.8903717578961645,5.677678032570093,0.38356186312618307,0
4170,20234670,17,738.62,0.7647058823529411,5,5,7,0.9999999999999993,15,2.8903717578961645,6.606136540791483,0.38356186312618307,0
4171,20233765,17,732.71,0.7058823529411765,7,6,4,-1.5000000000000004,15,2.8903717578961645,6.598113855175929,0.38356186312618307,0
4172,20231976,17,672.63,0.6470588235294118,4,5,8,1.9999999999999998,15,2.8903717578961645,6.512680998753485,0.38356186312618307,0
4173,20232699,17,366.86,0.23529411764705882,10,5,2,-4.000000000000002,15,2.8903717578961645,5.907702431002652,0.38356186312618307,0
4174,20234642,17,608.04,0.47058823529411764,17,0,0,-8.500000000000004,15,2.8903717578961645,6.411883946997957,0.38356186312618307,0
4175,20234916,17,804.52,0.7058823529411765,4,5,8,1.9999999999999998,15,2.8903717578961645,6.691488031607359,0.38356186312618307,0
4176,20237787,17,529.59,0.9411764705882353,7,6,4,-1.5000000000000004,15,2.8903717578961645,6.273989594937273,0.38356186312618307,0
4177,20236098,17,956.63,0.7058823529411765,3,7,7,1.9999999999999998,15,2.8903717578961645,6.864461482073843,0.38356186312618307,0
4178,20236187,17,650.33,0.7647058823529411,4,7,6,0.9999999999999993,15,2.8903717578961645,6.4790164262142556,0.38356186312618307,0
4179,20236297,17,652.32,0.8823529411764706,14,3,0,-7.000000000000002,15,2.8903717578961645,6.482067055184938,0.38356186312618307,0
4180,20230870,17,671.28,0.7058823529411765,4,6,7,1.4999999999999998,15,2.8903717578961645,6.510674920408365,0.38356186312618307,0
4181,20236708,17,834.4,0.7058823529411765,3,9,5,0.9999999999999999,15,2.8903717578961645,6.727910652063075,0.38356186312618307,0
4182,20231118,17,897.79,0.7058823529411765,9,2,6,-1.5000000000000022,15,2.8903717578961645,6.8010494143035745,0.38356186312618307,0
4183,20236669,17,896.58,0.7647058823529411,5,3,9,1.9999999999999998,15,2.8903717578961645,6.799702252880264,0.38356186312618307,0
4184,20234092,17,265.71,0.6470588235294118,4,4,9,2.5,15,2.8903717578961645,5.586161925798122,0.38356186312618307,0
4185,20234082,17,435.59,0.8823529411764706,4,8,5,0.49999999999999906,15,2.8903717578961645,6.078994539593345,0.38356186312618307,0
4186,20230488,17,588.36,0.5294117647058824,9,7,1,-4.000000000000001,15,2.8903717578961645,6.379037202374558,0.38356186312618307,0
4187,20236320,17,767.9,0.8235294117647058,5,5,7,0.9999999999999993,15,2.8903717578961645,6.644960922038135,0.38356186312618307,0
4188,20231677,17,404.61,0.8823529411764706,6,3,8,0.9999999999999986,15,2.8903717578961645,6.005392106805395,0.38356186312618307,0
4189,20234888,17,710.53,0.7647058823529411,7,5,5,-1.0000000000000016,15,2.8903717578961645,6.567417581082333,0.38356186312618307,0
4190,20237688,17,728.02,0.0,11,2,4,-3.5000000000000036,15,2.8903717578961645,6.5917011664745795,0.38356186312618307,0
4191,20234056,17,827.94,0.7058823529411765,4,6,7,1.4999999999999998,15,2.8903717578961645,6.720147776158943,0.38356186312618307,0
4192,20235511,17,810.34,0.7058823529411765,4,5,8,1.9999999999999998,15,2.8903717578961645,6.698687201772473,0.38356186312618307,0
4193,20235092,17,607.31,0.7058823529411765,7,6,4,-1.5000000000000004,15,2.8903717578961645,6.410684620448482,0.38356186312618307,0
4194,20231269,17,798.2,0.7647058823529411,4,6,7,1.4999999999999998,15,2.8903717578961645,6.683611227334344,0.38356186312618307,0
4195,20230157,17,757.98,0.6470588235294118,6,3,8,0.9999999999999986,15,2.8903717578961645,6.631975426587317,0.38356186312618307,0
4196,20235643,17,787.5,0.8235294117647058,3,5,9,2.9999999999999996,15,2.8903717578961645,6.670132406403093,0.38356186312618307,0
4197,20231673,17,865.82,0.7058823529411765,6,6,5,-0.5000000000000008,15,2.8903717578961645,6.764831342769345,0.38356186312618307,0
4198,20242702,16,732.5,0.6875,0,0,16,8.000000000000002,15,2.833213344056216,6.597827597583036,0.3735839173431593,0
4199,20242623,16,982.2,0.75,0,0,16,8.000000000000002,15,2.833213344056216,6.890812558251825,0.3735839173431593,0
4200,20242614,16,767.8,0.6875,0,0,16,8.000000000000002,15,2.833213344056216,6.644830857656083,0.3735839173431593,0
4201,20242206,16,843.45,0.8125,0,0,16,8.000000000000002,15,2.833213344056216,6.738685527863931,0.3735839173431593,0
4202,20242453,16,461.9,0.875,0,0,16,8.000000000000002,15,2.833213344056216,6.137511048037225,0.3735839173431593,0
4203,20241278,16,800.6,0.6875,0,2,14,7.0,15,2.833213344056216,6.6866097303306,0.3735839173431593,0
4204,20242356,16,923.8,0.9375,0,2,14,7.0,15,2.833213344056216,6.829577497918113,0.3735839173431593,0
4205,20242440,16,487.16,1.0,0,1,15,7.500000000000001,15,2.833213344056216,6.19064322096836,0.3735839173431593,0
4206,20242266,16,636.3,0.75,0,4,12,6.0,15,2.833213344056216,6.457240502320248,0.3735839173431593,0
4207,20241901,16,650.03,0.9375,0,2,14,7.0,15,2.833213344056216,6.478555724096092,0.3735839173431593,0
4208,20242235,16,716.71,0.625,0,6,10,5.0,15,2.833213344056216,6.576065587737313,0.3735839173431593,0
4209,20240565,16,872.6,0.6875,0,4,12,6.0,15,2.833213344056216,6.772622604990641,0.3735839173431593,0
4210,20242010,16,558.21,0.6875,0,5,11,5.500000000000001,15,2.833213344056216,6.326525073449264,0.3735839173431593,0
4211,20241488,16,811.1,0.8125,0,9,7,3.5000000000000004,15,2.833213344056216,6.699623485288365,0.3735839173431593,0
4212,20242228,16,761.3,0.8125,0,5,11,5.500000000000001,15,2.833213344056216,6.636340178994228,0.3735839173431593,0
4213,20241145,16,504.29,0.75,0,4,12,6.0,15,2.833213344056216,6.225132521878404,0.3735839173431593,0
4214,20240472,16,572.22,0.8125,0,8,8,4.000000000000001,15,2.833213344056216,6.351269587180622,0.3735839173431593,0
4215,20241034,16,909.7,0.75,0,4,12,6.0,15,2.833213344056216,6.814213534573773,0.3735839173431593,0
4216,20240592,16,916.3,0.75,0,9,7,3.5000000000000004,15,2.833213344056216,6.82143457251561,0.3735839173431593,0
4217,20240627,16,283.78,0.9375,0,7,9,4.500000000000001,15,2.833213344056216,5.6517169523528485,0.3735839173431593,0
4218,20242156,16,534.72,0.625,0,1,15,7.500000000000001,15,2.833213344056216,6.283611636518922,0.3735839173431593,0
4219,20241407,16,984.76,0.875,0,8,8,4.000000000000001,15,2.833213344056216,6.893412917266261,0.3735839173431593,0
4220,20240599,16,726.69,0.6875,0,8,8,4.000000000000001,15,2.833213344056216,6.589875133332002,0.3735839173431593,0
4221,20242017,16,779.6,0.8125,0,7,9,4.500000000000001,15,2.833213344056216,6.660062854746514,0.3735839173431593,0
4222,20240924,16,784.62,0.5625,0,5,11,5.500000000000001,15,2.833213344056216,6.666473214964673,0.3735839173431593,0
4223,20235985,16,362.07,0.75,0,5,11,5.500000000000001,15,2.833213344056216,5.894595653139661,0.3735839173431593,0
4224,20241043,16,785.29,0.6875,0,7,9,4.500000000000001,15,2.833213344056216,6.6673256811244075,0.3735839173431593,0
4225,20240601,16,906.1,0.875,0,5,11,5.500000000000001,15,2.833213344056216,6.810252697620898,0.3735839173431593,0
4226,20241991,16,744.8,0.75,0,5,11,5.500000000000001,15,2.833213344056216,6.61445746774472,0.3735839173431593,0
4227,20240879,16,873.18,1.0,0,5,11,5.500000000000001,15,2.833213344056216,6.773286304107566,0.3735839173431593,0
4228,20232213,16,1856.77,0.5625,0,10,6,3.000000000000001,15,2.833213344056216,7.527132122690839,0.3735839173431593,0
4229,20240758,16,1069.24,0.4375,0,10,6,3.000000000000001,15,2.833213344056216,6.9756382013700975,0.3735839173431593,0
4230,20232121,16,807.08,0.875,0,12,4,1.9999999999999996,15,2.833213344056216,6.694661063520929,0.3735839173431593,0
4231,20241413,16,828.6,0.625,0,8,8,4.000000000000001,15,2.833213344056216,6.720943656915318,0.3735839173431593,0
4232,20241253,16,529.17,0.6875,0,10,6,3.000000000000001,15,2.833213344056216,6.273197709832352,0.3735839173431593,0
4233,20240516,16,553.99,0.9375,1,8,7,3.000000000000001,15,2.833213344056216,6.31895009556609,0.3735839173431593,0
4234,20240268,16,842.88,0.8125,1,8,7,3.000000000000001,15,2.833213344056216,6.738010304392622,0.3735839173431593,0
4235,20235128,16,348.62,0.625,2,11,3,0.4999999999999994,15,2.833213344056216,5.856846850383038,0.3735839173431593,0
4236,20240661,16,406.51,0.9375,2,6,8,2.9999999999999996,15,2.833213344056216,6.0100654722571205,0.3735839173431593,0
4237,20240436,16,601.48,0.875,1,4,11,4.999999999999999,15,2.833213344056216,6.401054469793096,0.3735839173431593,0
4238,20242032,16,791.84,0.6875,1,10,5,2.0,15,2.833213344056216,6.675621435829795,0.3735839173431593,0
4239,20240882,16,508.92,0.8125,1,7,8,3.5,15,2.833213344056216,6.234253850669027,0.3735839173431593,0
4240,20233771,16,403.23,0.75,2,9,5,1.4999999999999991,15,2.833213344056216,6.0019840228981325,0.3735839173431593,0
4241,20236853,16,858.8,0.8125,1,8,7,3.000000000000001,15,2.833213344056216,6.7566998040621815,0.3735839173431593,0
4242,20240622,16,700.81,0.5,4,7,5,0.4999999999999994,15,2.833213344056216,6.553662712121408,0.3735839173431593,0
4243,20241584,16,483.8,0.75,2,8,6,1.9999999999999996,15,2.833213344056216,6.1837364347551045,0.3735839173431593,0
4244,20230995,16,536.47,0.625,2,9,5,1.4999999999999991,15,2.833213344056216,6.286872944490673,0.3735839173431593,0
4245,20234077,16,497.36,0.0625,1,6,9,3.9999999999999996,15,2.833213344056216,6.2113227074306625,0.3735839173431593,0
4246,20234973,16,1100.69,0.875,1,8,7,3.000000000000001,15,2.833213344056216,7.0046006434236405,0.3735839173431593,0
4247,20232385,16,738.36,0.5,2,12,2,-1.0482741873413841e-16,15,2.833213344056216,6.605784947121956,0.3735839173431593,0
